company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,price_amount,price_currency_code
/organization/advanced-computer-software,Advanced Computer Software,Health Care|Information Technology|Software,GBR,N7,Cobham,Cobham,/organization/vista-equity-partners,Vista Equity Partners,Venture Capital,USA,TX,Austin,Austin,2014-11-25,2014-11,725000000,GBP
/organization/advanced-control-components,Advanced Control Components,,USA,NJ,Atlantic City,Newtonville,/organization/aeroflex,Aeroflex,Design|Electronics|Manufacturing|Semiconductors|Telecommunications,USA,NY,Long Island,Plainview,2010-06-08,2010-06,20000000,USD
/organization/advanced-control-components,Advanced Control Components,,USA,NJ,Atlantic City,Newtonville,/organization/emrise-corporation,Emrise Corporation,Hardware + Software,USA,NJ,Newark,Eatontown,2009-01-17,2009-01,18780000,USD
/organization/advanced-data-exchange,Advanced Data Exchange,Software,USA,CA,SF Bay Area,Fremont,/organization/liaison-technologies,Liaison Technologies,Cloud Data Services|Data Integration|Data Security|Mobile Devices|SaaS|Security|Software,USA,GA,Atlanta,Alpharetta,2010-01-12,2010-01,,USD
/organization/advanced-digital-design,Advanced Digital Design,Design|Home Automation|Home Decor|Home Renovation,ESP,52,Zaragoza,Zaragoza,/organization/atmel,Atmel,Semiconductors,USA,CA,SF Bay Area,San Jose,2011-09-29,2011-09,,USD
/organization/advanced-energy-conversion,Advanced Energy Conversion,Hardware + Software,USA,NY,"Albany, New York",Schenectady,/organization/ioxus,Ioxus,Clean Technology,USA,NY,"Albany, New York",Oneonta,2010-09-27,2010-09,,USD
/organization/advanced-estimating-systems,Advanced Estimating Systems,,USA,FL,Palm Beaches,Delray Beach,/organization/kt-capital-partners,KT Capital Partners,,,,,,2014-06-20,2014-06,,USD
/organization/advanced-event-systems-2,Advanced Event Systems,,,,,,/organization/sport-ngin,Sport Ngin,Software,USA,MN,Minneapolis,Minneapolis,2015-11-13,2015-11,,USD
/organization/advanced-fishing-technologies,Advanced Fishing Technologies,,,,,,/organization/the-noco-company,The NOCO Company,Hardware + Software,USA,OH,Cleveland,Solon,2009-04-01,2009-04,,USD
/organization/advanced-forming-techology,Advanced Forming Techology,,USA,CO,Denver,Longmont,/organization/arc-wireless,ARC Wireless,Mobile,USA,CO,Denver,Denver,2012-04-12,2012-04,,USD
/organization/advanced-hydrocarbon-corp,Advanced Hydrocarbon Corp,,USA,TX,Austin,College Station,/organization/aqua-terra-water-management,Aqua Terra Water Management,Energy|Water|Wind,CAN,AB,AB - Other,Grande Prairie,2015-08-13,2015-08,,USD
/organization/advanced-in-vitro-cell-technologies,Advanced In Vitro Cell Technologies,Health Care,ESP,56,Barcelona,Barcelona,/organization/indukern,Indukern,Medical,ESP,56,Barcelona,Barcelona,2008-07-11,2008-07,3340000,USD
/organization/advanced-infodata-systems,Advanced InfoData Systems,,DEU,1,Ulm,Ulm,/organization/transporeon,Transporeon,Software,DEU,1,Ulm,Ulm,2015-02-24,2015-02,,USD
/organization/advanced-interventional-pain-clinic,Advanced Interventional Pain Clinic,,USA,FL,Orlando,Orlando,/organization/prospira-paincare,Prospira PainCare,Biotechnology,USA,CA,SF Bay Area,Mountain View,2014-05-06,2014-05,,USD
/organization/advanced-knowledge-networks,Advanced Knowledge Networks,,,,,,/organization/centrilogic,Centrilogic,Web Hosting,CAN,ON,Toronto,Mississauga,2015-11-19,2015-11,,USD
/organization/advanced-language-translation,Advanced Language Translation,,,,,,/organization/morningside-translations,Morningside Translations,Translation,USA,NY,New York City,New York,2015-12-02,2015-12,,USD
/organization/advanced-lighting-technologies,Advanced Lighting Technologies,,,,,,/organization/saratoga-partners,Saratoga Partners,Real Estate,USA,NY,New York City,New York,2003-08-20,2003-08,,USD
/organization/advanced-liquid-logic,Advanced Liquid Logic,Hardware + Software,USA,NC,Raleigh,Morrisville,/organization/illumina,Illumina,,USA,CA,San Diego,San Diego,2013-07-24,2013-07,96000000,USD
/organization/advanced-medical-personnel-services,Advanced Medical Personnel Services,,,,,,/organization/clearview-capital-investments,Clearview Capital Investments,,USA,CT,Hartford,Old Greenwich,2015-06-02,2015-06,,USD
/organization/advanced-messaging-technologies-pty-ltf,Advanced Messaging Technologies Pty Ltf,,,,,,/organization/mantara,Mantara,Software,USA,NY,New York City,New York,2005-01-01,2005-01,,USD
/organization/advanced-mobile-solutions,Advanced Mobile Solutions,Advertising|App Marketing|Mobile,USA,PA,Philadelphia,Wayne,/organization/autobytel-com-inc,Autobytel.com,Software,USA,CA,Anaheim,Irvine,2013-09-30,2013-09,2500000,USD
/organization/advanced-network-solutions,Advanced Network Solutions,,,,,,/organization/greencloud-technologies,Greencloud Technologies,Enterprise Software,USA,SC,Greenville - Spartanburg,Greenville,2015-11-11,2015-11,,USD
/organization/advanced-online,Advanced-Online,,,,,,/organization/follett-corporation,Follett Corporation,Education|Language Learning|Training|University Students,USA,IL,Chicago,River Grove,2015-10-03,2015-10,,USD
/organization/advanced-pharmacy,Advanced Pharmacy,,,,,,/organization/partners-pharmacy,Partners Pharmacy,,USA,NJ,Newark,Cranford,2015-10-06,2015-10,,USD
/organization/advanced-photodynamic-technologies,Advanced Photodynamic Technologies,,,,,,/organization/0ndine-biomedical-inc,Ondine Biomedical Inc.,Biotechnology,CAN,BC,Vancouver,Vancouver,2009-12-08,2009-12,,USD
/organization/advanced-production-and-loading-plc-apl,Advanced Production and Loading PLC (APL),,,,,,/organization/national-oilwell-varco,National Oilwell Varco,Enterprise Software|Oil,USA,TX,Seminole,Seminole,2010-09-01,2010-09,500000000,USD
/organization/advanced-productivity-software,Advanced Productivity Software,Software,,,,,/organization/intapp,Intapp,Risk Management|Software,USA,CA,SF Bay Area,Palo Alto,2013-06-12,2013-06,,USD
/organization/advanced-recognition-technologies,ART Advanced Recognition Technologies,Computers|Software|Technology,USA,GA,Atlanta,Lawrenceville,/organization/scansoft,ScanSoft,,,,,,2005-01-21,2005-01,,USD
/organization/advanced-scientifics-asi-,Advanced Scientifics (ASI),Biotechnology,USA,PA,Harrisburg,Millersburg,/organization/thermo-fisher-scientific,Thermo Fisher Scientific,Bioinformatics|Biotechnology|Technology,USA,MA,Boston,Waltham,2015-02-05,2015-02,300000000,USD
/organization/advanced-system-technology,Advanced System Technology,Consulting|Development Platforms,,,,,/organization/jettech-co,Jettech Co.,Electrical Distribution|Lasers|Semiconductors,KOR,12,Incheon,Incheon,2010-04-06,2010-04,,USD
/organization/advanced-systems,Advanced Systems,,,,,,/organization/lexx-technology-corp,Lexx Technology Corp.,Manufacturing,USA,NV,Las Vegas,Las Vegas,2013-06-01,2013-06,,USD
/organization/advanced-vacuum,Advanced Vacuum,,,,,,/organization/plasma-therm,Plasma-Therm,,,,,,2011-03-14,2011-03,,USD
/organization/advanced-visual-technology,Advanced Visual Technology,Software,USA,AZ,Phoenix,Surprise,/organization/oracle,Oracle Corporation,Enterprise Software|Hardware|Information Services|Information Technology|Software,USA,CA,SF Bay Area,Redwood Shores,2008-10-01,2008-10,,USD
/organization/advancedcath,AdvancedCath,,USA,MA,Boston,Watertown,/organization/te-connectivity,TE Connectivity,Electrical Distribution,USA,PA,Philadelphia,Berwyn,2015-03-04,2015-03,,USD
/organization/advancedmd,AdvancedMD,Cloud Computing|Computers|SaaS|Software,USA,UT,Salt Lake City,South Jordan,/organization/marlin-equity-partners,Marlin Equity Partners,,USA,CA,Los Angeles,Hermosa Beach,2015-08-06,2015-08,,USD
/organization/advancedmethod,advancedMethod,Advertising,USA,WA,Seattle,Seattle,/organization/eiki-international,Eiki International,Hardware + Software,USA,CA,Los Angeles,Rancho Santa Margarita,2008-08-01,2008-08,,USD
/organization/advancednetworx,AdvancedNetworX,Consulting,USA,NC,Raleigh,Morrisville,/organization/inx,INX,Web Hosting,USA,TX,Houston,Houston,2009-07-17,2009-07,400000,USD
/organization/advancemed,AdvanceMed,Fraud Detection|Legal|Services,USA,MD,"Washington, D.C.",Rockville,/organization/nci,NCI,Enterprise Software|Technology,USA,VA,"Washington, D.C.",Reston,2011-02-25,2011-02,,USD
/organization/advandx,AdvanDx,Biotechnology,USA,MA,Boston,Woburn,/organization/opgen,OpGen,Analytics|Biotechnology,USA,MD,"Washington, D.C.",Gaithersburg,2015-07-14,2015-07,,USD
/organization/advanstar-communications,Advanstar Communications,Business Services|Events|Market Research,USA,CA,Los Angeles,Santa Monica,/organization/ubm-electronics,UBM Electronics,Advertising|Electronics|Semiconductors,USA,CA,SF Bay Area,San Francisco,2014-10-01,2014-10,972000000,USD
/organization/advantage-power-solutions,Advantage Power Solutions,,,,,,/organization/cea-power,CEA Power,Batteries|Mobile|Telecommunications,USA,NC,Raleigh,Raleigh,2001-03-01,2001-03,1750000,USD
/organization/advantone,Advantone,,,,,,/organization/intelepeer,IntelePeer,Enterprise Software|Service Providers|Unifed Communications|VoIP,USA,CA,SF Bay Area,San Mateo,2015-10-01,2015-10,,USD
/organization/advasense,Advasense,Semiconductors,ISR,2,Tel Aviv,Ra'anana,/organization/pixim,Pixim,Hardware + Software|Video,USA,CA,SF Bay Area,Mountain View,2011-06-15,2011-06,,USD
/organization/advent-cleaning-technology,Advent Cleaning Technology,Clean Technology,USA,TX,Dallas,Carrollton,/organization/quantum-global-technologies,Quantum Global Technologies,Semiconductors,USA,PA,Philadelphia,Dublin,2013-01-04,2013-01,,USD
/organization/advent-e-zine,Advent E-zine,,,,,,/organization/open-mind,Open-Mind,Comics|Design|Graphics|Media|Product Development Services|Reviews and Recommendations|Technology,,,,,2007-05-19,2007-05,,USD
/organization/advent-power-systems,Advent Power Systems,Hardware + Software,USA,FL,Ft. Lauderdale,Fort Lauderdale,/organization/cyclone-power-technologies,Cyclone Power Technologies,Clean Technology,USA,FL,Ft. Lauderdale,Pompano Beach,2011-12-21,2011-12,,USD
/organization/advent-software,Advent Software,Software,USA,CA,SF Bay Area,San Francisco,/organization/ss-c-technologies,SS&C Technologies,Software,USA,CT,Hartford,Windsor,2015-02-02,2015-02,,USD
/organization/advent-solar,Advent Solar,Clean Technology|Solar,USA,NM,Albuquerque,Albuquerque,/organization/applied-materials,Applied Materials,Semiconductors,USA,CA,SF Bay Area,Santa Clara,2009-11-06,2009-11,,USD
/organization/adventa-control-technologies,Adventa Control Technologies,Semiconductors,USA,TX,Dallas,Plano,/organization/rudolph-technologies,Rudolph Technologies,Semiconductors,USA,NJ,Newark,Flanders,2009-08-02,2009-08,,USD
/organization/adventure-central,Adventure Central,E-Commerce|Marketplaces|SaaS|Travel,USA,AZ,AZ - Other,Colorado City,/organization/adventurelink,AdventureLink Travel Inc.,Travel,USA,CA,Los Angeles,Altadena,2009-03-20,2009-03,,USD
/organization/adventure-projects-inc,Adventure Projects Inc,Adventure Travel|Design|Networking,,,,,/organization/recreational-equipments,"Recreational Equipment, Inc.",E-Commerce,USA,WA,Seattle,Kent,2015-06-11,2015-06,,USD
/organization/adventure-publications,Adventure Publications,Writers,USA,MA,Boston,Cambridge,/organization/keen-communications,Keen Communications,Publishing,USA,AL,Birmingham,Birmingham,2015-10-21,2015-10,,USD
/organization/advergame-com,Advergame.com,Advertising,,,,,/organization/arkadium,Arkadium,Games|Social Games,USA,NY,New York City,New York,2009-07-21,2009-07,,USD
/organization/advertising-com,"Advertising.com, now a part of ONE by AOL",Advertising|Internet|Sales and Marketing,USA,NY,New York City,New York,/organization/aol,AOL,Advertising Platforms|Content Creators|Digital Media|News,USA,NY,New York City,New York,2004-06-24,2004-06,435000000,USD
/organization/advertising-directory-solutions-holdings-inc-ads,Advertising Directory Solutions Holdings Inc. (ADS),,,,,,/organization/yellow-pages-group,Yellow Pages Group,Advertising|Lead Generation|Media|Publishing,CAN,QC,Montreal,Montréal,2005-05-20,2005-05,,USD
/organization/advine,AdVine,Media|Mobile Advertising,ZAF,,Cape Town,Cape Town,/organization/opera-software,Opera,Software,NOR,12,Oslo,Oslo,2014-12-02,2014-12,,USD
/organization/adviva,Adviva,Advertising,USA,CA,Anaheim,Irvine,/organization/specific-media,Specific Media,Advertising|Auctions|Digital Media,USA,CA,Anaheim,Irvine,2008-03-12,2008-03,,USD
/organization/advo,Advo,Advertising|Direct Marketing|Media,,,,,/organization/valassis,Valassis,Media|Sales and Marketing,USA,MI,Detroit,Livonia,2006-07-06,2006-07,1300000000,USD
/organization/advolife,AdvoLife,Health and Wellness,USA,CA,SF Bay Area,Campbell,/organization/livhome,LivHOME,,,,,,2004-09-23,2004-09,,USD
/organization/advoserv,AdvoServ,,USA,DE,"Wilmington, Delaware",Bear,/organization/wellspring-capital-management,Wellspring Capital Management,,USA,NY,New York City,New York,2015-11-24,2015-11,,USD
/organization/adwhirl,AdWhirl,Mobile,USA,CA,SF Bay Area,Menlo Park,/organization/admob,AdMob,Advertising|Mobile,USA,CA,SF Bay Area,Mountain View,2009-08-27,2009-08,,USD
/organization/adx-search,adX Search,,,,,,/organization/gravity4,Gravity4,Advertising Platforms|Analytics|CRM|Email Marketing|Real Time|Search Marketing|Social Media Advertising|Social Media Management|Software,USA,CA,SF Bay Area,San Francisco,2015-05-04,2015-05,,USD
/organization/adxpose,AdXpose,Advertising|Analytics|SaaS,USA,WA,Seattle,Seattle,/organization/comscore,comScore,Business Services|Curated Web,USA,VA,"Washington, D.C.",Reston,2011-08-03,2011-08,22000000,USD
/organization/adxstudio,Adxstudio,,,,,,/organization/microsoft,Microsoft,Software|Video Games,USA,WA,Seattle,Redmond,2015-09-30,2015-09,,USD
/organization/adyard-gmbh,adyard,Advertising,,,,,/organization/gruner-jahr-ag,Gruner + Jahr AG,Content|Media|Publishing,DEU,4,Hamburg,Hamburg,2010-01-01,2010-01,,USD
/organization/aea-technology,AEA Technology,Clean Technology,GBR,,,,/organization/ricardo-aea,Ricardo-AEA,,GBR,H9,London,London,2012-11-08,2012-11,,USD
/organization/aearo,Aearo,,,,,,/organization/bear-stearns,Bear Stearns,,USA,GA,Atlanta,Atlanta,2004-03-12,2004-03,,USD
/organization/aeb-global,AEB Global,,ITA,9,Brescia,Brescia,/organization/sk-capital-partners,SK Capital Partners,,USA,NY,New York City,New York,2015-03-19,2015-03,,USD
/organization/aec-environmental-ltd,AEC Environmental Ltd,,,,,,/organization/energie-praemisse,kWIQly,Clean Technology,CHE,,,,2013-01-06,2013-01,,USD
/organization/aegis-analytical-corp,Aegis Analytical Corp.,Enterprises|Manufacturing|Software,USA,CO,Denver,Lafayette,/organization/accelrys,Accelrys,Software,USA,CA,San Diego,San Diego,2012-10-23,2012-10,,USD
/organization/aegis-lightwave,Aegis Lightwave,Information Technology|Semiconductors,USA,MA,Boston,Woburn,/organization/photop-technologies,Photop Technologies,Hardware + Software,CHN,3,Fuzhou Shi,Fuzhou Shi,2013-01-07,2013-01,,USD
/organization/aegis-media,Aegis Media,Advertising|Public Relations,GBR,H9,London,London,/organization/dentsu,Dentsu,Advertising|Business Services|Public Relations,JPN,40,Tokyo,Tokyo,2012-07-12,2012-07,5000000000,USD
/organization/ael-p,AEL&P,Clean Technology,USA,AK,AK - Other,Juneau,/organization/avista,Avista,Clean Technology,USA,WA,Spokane,Spokane,2013-11-04,2013-11,170000000,USD
/organization/aelita-software,Aelita Software,Networking|Web Hosting,USA,OH,"Columbus, Ohio",Dublin,/organization/quest-software,Quest Software,Software,USA,CA,Anaheim,Aliso Viejo,2004-03-18,2004-03,115000000,USD
/organization/aenima,Aenima,Android|Internet|iPhone|Software|Web Development,POL,78,Warsaw,Warsaw,/organization/el-passion,EL Passion,Apps|Interface Design|Web Development,POL,78,Warsaw,Warsaw,2013-02-01,2013-02,,USD
/organization/aep-networks,AEP Networks,Web Hosting,USA,NJ,Newark,Somerset,/organization/ultra-electronics,Ultra Electronics,Clean Energy|Defense|Hardware + Software|Security|Transportation,GBR,,,,2011-09-30,2011-09,57500000,USD
/organization/aep-systems,AEP Systems,,,,,,/organization/aep-networks,AEP Networks,Web Hosting,USA,NJ,Newark,Somerset,2004-12-23,2004-12,,USD
/organization/aepona,Aepona,Web Hosting,GBR,R3,Belfast,Belfast,/organization/intel,Intel,Hardware + Software,USA,CA,SF Bay Area,Santa Clara,2013-04-28,2013-04,80000000,GBP
/organization/aerations-only,Aerations Only,Chemicals|Consumer Goods|Manufacturing,USA,CA,San Diego,San Diego,/organization/sb-capital-partners,SB Capital Partners,,USA,CA,San Diego,San Diego,2014-10-02,2014-10,,USD
/organization/aerco-international,AERCO International,Semiconductors|Water,USA,NY,NY - Other,Blauvelt,/organization/watts-water-technologies,Watts Water Technologies,Gas|Technology|Water,USA,MA,Boston,North Andover,2014-11-06,2014-11,264500000,USD
/organization/aerdata,AerData,Information Technology|Services|Software,GBR,P6,London,Crawley,/organization/the-boeing-company,The Boeing Company,Manufacturing|Transportation,USA,IL,Chicago,Chicago,2014-05-27,2014-05,,USD
/organization/aerocrine,Aerocrine,,SWE,26,Stockholm,Solna,/organization/circassia,Circassia,Biotechnology,GBR,K2,London,Oxford,2015-05-15,2015-05,219000000,USD
/organization/aeroflex,Aeroflex,Design|Electronics|Manufacturing|Semiconductors|Telecommunications,USA,NY,Long Island,Plainview,/organization/cobham,Cobham,Defense,GBR,,,,2014-05-20,2014-05,,USD
/organization/aeroprise,Aeroprise,IT Management|Mobile|Mobile Devices,USA,CA,SF Bay Area,Mountain View,/organization/bmc-software,BMC Software,Software,USA,TX,Houston,Houston,2011-07-07,2011-07,,USD
/organization/aeroscout,AeroScout,Mobile|RFID|Wireless,USA,CA,SF Bay Area,Redwood City,/organization/stanley-black-decker,Stanley Black & Decker,Construction|Industrial|Storage,USA,CT,Hartford,New Britain,2012-06-05,2012-06,238800000,USD
/organization/aerosoles,Aerosoles,,,,,,/organization/palladin-consumer-retail-partners,Palladin Consumer Retail Partners,,USA,MA,Boston,Boston,2014-06-09,2014-06,,USD
/organization/aerospace-dynamics-international,Aerospace Dynamics International,Manufacturing,,,,,/organization/precision-castparts,Precision Castparts,Manufacturing,USA,OR,"Portland, Oregon",Portland,2014-03-24,2014-03,,USD
/organization/aerospheres--uk-,Aerospheres (UK),,GBR,F4,London,Harrow,/organization/acorn-growth-companies,Acorn Growth Companies,,USA,OK,Oklahoma City,Oklahoma City,2015-04-14,2015-04,,USD
/organization/aesica-pharmaceuticals,Aesica Pharmaceuticals,Biotechnology,GBR,I7,Newcastle,Newcastle Upon Tyne,/organization/consort-medical,Consort Medical,Biotechnology,GBR,F8,London,Hemel Hempstead,2014-09-30,2014-09,374000000,USD
